	지점번호	지점명	일시	강수량(mm)	1시간최다강수량(mm)	1시간최다강수량시각	
105	강릉	2013-11-10	1.5			
105	강릉	2013-11-24	1.0			
105	강릉	2013-11-25	4.0			
105	강릉	2013-11-27	1.0			
105	강릉	2013-12-09	2.5			
105	강릉	2013-12-10	12.0			
105	강릉	2013-12-12	1.0			
105	강릉	2013-12-17	5.0			
105	강릉	2013-12-18	3.5			
105	강릉	2013-12-19	0.1			
105	강릉	2013-12-20	2.0			
105	강릉	2013-12-21	0.3			
105	강릉	2014-01-04	9.0			
105	강릉	2014-01-05	0.1			
105	강릉	2014-01-21	22.0			
105	강릉	2014-01-22	0.4			
105	강릉	2014-01-25	9.0			
105	강릉	2014-01-26	5.5			
105	강릉	2014-02-01	11.0			
105	강릉	2014-02-02	0.5			
105	강릉	2014-02-06	0.4			
105	강릉	2014-02-07	35.5			
105	강릉	2014-02-08	21.5			
105	강릉	2014-02-09	32.0			
105	강릉	2014-02-10	7.0			
105	강릉	2014-02-11	6.0			
105	강릉	2014-02-12	2.5			
105	강릉	2014-02-13	16.5			
105	강릉	2014-02-14	1.5			
105	강릉	2014-02-17	26.0			
105	강릉	2014-02-18	8.5			
105	강릉	2014-03-01	0.2			
105	강릉	2014-03-02	15.5			
105	강릉	2014-03-05	12.0			
105	강릉	2014-03-12	7.5			
105	강릉	2014-03-13	6.5			
105	강릉	2014-03-19	0.1			
105	강릉	2014-03-20	9.0			
105	강릉	2014-03-30	4.5			
105	강릉	2014-04-03	24.5	7.0	19:12	
105	강릉	2014-04-04	3.5	1.5		
105	강릉	2014-04-05	6.5	3.0	15:23	
105	강릉	2014-04-17	2.5	2.0	22:17	
105	강릉	2014-04-18	0.2	0.2		
105	강릉	2014-04-27	0.1	0.1	22:39	
105	강릉	2014-04-28	26.5	11.0	13:08	
105	강릉	2014-04-29	119.0	12.5	16:15	
105	강릉	2014-04-30	6.5	2.5	00:35	
105	강릉	2014-05-08	7.5	4.0	09:53	
105	강릉	2014-05-11	1.5	1.0	20:28	
105	강릉	2014-05-12	0.5	0.5	01:10	
105	강릉	2014-05-22	0.2	0.2		
105	강릉	2014-05-25	0.1	0.1	06:35	
105	강릉	2014-05-26	0.1	0.1		
105	강릉	2014-06-03	5.0	1.0	03:48	
105	강릉	2014-06-04	7.0	2.0	20:32	
105	강릉	2014-06-05	4.5	2.0	05:00	
105	강릉	2014-06-09	1.5	1.0	21:28	
105	강릉	2014-06-10	2.0	0.5	00:09	
105	강릉	2014-06-11	2.5	1.0	09:37	
105	강릉	2014-06-13	0.2	0.2	14:55	
105	강릉	2014-06-17	1.0	0.5	21:18	
105	강릉	2014-06-18	1.5	1.2	20:42	
105	강릉	2014-06-19	0.5	0.5	02:00	
105	강릉	2014-06-20	6.5	3.0	02:42	
105	강릉	2014-06-21	2.5	1.0	02:29	
105	강릉	2014-06-23	3.5	1.5	00:42	
105	강릉	2014-06-24	1.5	1.0	11:18	
105	강릉	2014-06-28	16.0	15.5	17:38	
105	강릉	2014-07-03	31.5	12.0	19:25	
105	강릉	2014-07-04	0.5	0.5	08:03	
105	강릉	2014-07-09	27.5	25.5	13:31	
105	강릉	2014-07-13	6.0	4.5	00:11	
105	강릉	2014-07-22	5.5	2.5	19:04	
105	강릉	2014-07-23	8.0	4.0	05:55	
105	강릉	2014-07-24	6.0	4.0	05:04	
105	강릉	2014-07-25	10.5	5.5	15:19	
105	강릉	2014-07-27	0.3	0.3	01:30	
105	강릉	2014-07-29	0.1	0.1		
105	강릉	2014-07-30	0.1	0.1		
105	강릉	2014-07-31	13.5	13.0	15:33	
